rental_id,rental_rate,rental_duration,rental_date,return_date,payment_count,total_payment_amount,amount_difference,first_payment_date
11406,2.99,6,2005-08-02,2005-08-04,1,2.99,0.00,2007-03-02
6478,4.99,4,2005-07-12,2005-07-15,1,4.99,0.00,2007-04-12
9956,4.99,4,2005-07-31,2005-08-01,1,4.99,0.00,2007-04-30
3016,4.99,5,2005-06-20,2005-06-24,1,4.99,0.00,2007-02-20
14990,4.99,6,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-22
5073,0.99,6,2005-07-09,2005-07-15,1,0.99,0.00,2007-04-09
5923,0.99,4,2005-07-10,2005-07-13,1,0.99,0.00,2007-04-10
1930,2.99,6,2005-06-17,2005-06-19,1,2.99,0.00,2007-02-17
5286,2.99,4,2005-07-09,2005-07-10,1,2.99,0.00,2007-04-09
9021,0.99,5,2005-07-30,2005-08-03,1,0.99,0.00,2007-04-30
11411,2.99,7,2005-08-02,2005-08-09,1,2.99,0.00,2007-03-02
5199,4.99,5,2005-07-09,2005-07-10,1,4.99,0.00,2007-04-09
7444,2.99,6,2005-07-27,2005-07-28,1,2.99,0.00,2007-04-27
11045,0.99,7,2005-08-02,2005-08-08,1,0.99,0.00,2007-03-02
5737,0.99,3,2005-07-10,2005-07-13,1,0.99,0.00,2007-04-10
8221,2.99,5,2005-07-28,2005-08-02,1,2.99,0.00,2007-04-28
11783,0.99,7,2005-08-17,2005-08-21,1,0.99,0.00,2007-03-17
6397,2.99,3,2005-07-11,2005-07-13,1,2.99,0.00,2007-04-11
1859,0.99,3,2005-06-17,2005-06-18,1,0.99,0.00,2007-02-16
11096,0.99,3,2005-08-02,2005-08-04,1,0.99,0.00,2007-03-02
10852,4.99,7,2005-08-02,2005-08-03,1,4.99,0.00,2007-03-01
14605,0.99,6,2005-08-21,2005-08-24,1,0.99,0.00,2007-03-21
12797,2.99,4,2005-08-19,2005-08-21,1,2.99,0.00,2007-03-18
3414,2.99,7,2005-06-21,2005-06-24,1,2.99,0.00,2007-02-21
5575,2.99,3,2005-07-10,2005-07-12,1,2.99,0.00,2007-04-10
16041,2.99,3,2005-08-23,2005-08-25,1,2.99,0.00,2007-03-23
9934,2.99,7,2005-07-31,2005-08-05,1,2.99,0.00,2007-04-30
4220,4.99,4,2005-07-07,2005-07-10,1,4.99,0.00,2007-04-07
4293,4.99,6,2005-07-07,2005-07-10,1,4.99,0.00,2007-04-07
14956,0.99,7,2005-08-22,2005-08-25,1,0.99,0.00,2007-03-22
4560,4.99,5,2005-07-08,2005-07-10,1,4.99,0.00,2007-04-08
5726,2.99,7,2005-07-10,2005-07-13,1,2.99,0.00,2007-04-10
8004,4.99,6,2005-07-28,2005-07-30,1,4.99,0.00,2007-04-28
2186,2.99,5,2005-06-18,2005-06-21,1,2.99,0.00,2007-02-17
3065,0.99,6,2005-06-20,2005-06-24,1,0.99,0.00,2007-02-20
3145,2.99,4,2005-06-20,2005-06-22,1,2.99,0.00,2007-02-20
5491,2.99,7,2005-07-10,2005-07-11,1,2.99,0.00,2007-04-09
4415,4.99,6,2005-07-07,2005-07-13,1,4.99,0.00,2007-04-07
14436,2.99,7,2005-08-21,2005-08-25,1,2.99,0.00,2007-03-21
3148,0.99,7,2005-06-20,2005-06-24,1,0.99,0.00,2007-02-20
2253,0.99,7,2005-06-18,2005-06-25,1,0.99,0.00,2007-02-18
4757,0.99,6,2005-07-08,2005-07-12,1,0.99,0.00,2007-04-08
8785,2.99,6,2005-07-29,2005-07-30,1,2.99,0.00,2007-04-29
1707,2.99,5,2005-06-16,2005-06-18,1,2.99,0.00,2007-02-16
5392,2.99,7,2005-07-09,2005-07-16,1,2.99,0.00,2007-04-09
6885,4.99,3,2005-07-12,2005-07-15,1,4.99,0.00,2007-04-12
2433,4.99,7,2005-06-18,2005-06-23,1,4.99,0.00,2007-02-18
10466,0.99,7,2005-08-01,2005-08-06,1,0.99,0.00,2007-03-01
11231,4.99,5,2005-08-02,2005-08-07,1,4.99,0.00,2007-03-02
15662,2.99,4,2005-08-23,2005-08-24,1,2.99,0.00,2007-03-23
1169,2.99,4,2005-06-14,2005-06-16,1,2.99,0.00,2007-02-14
15163,0.99,7,2005-08-22,2005-08-26,1,0.99,0.00,2007-03-22
1688,0.99,4,2005-06-16,2005-06-18,1,0.99,0.00,2007-02-16
4236,4.99,7,2005-07-07,2005-07-08,1,4.99,0.00,2007-04-07
2062,2.99,7,2005-06-17,2005-06-20,1,2.99,0.00,2007-02-17
5210,4.99,4,2005-07-09,2005-07-11,1,4.99,0.00,2007-04-09
9775,0.99,3,2005-07-31,2005-08-01,1,0.99,0.00,2007-04-30
7026,2.99,5,2005-07-27,2005-07-29,1,2.99,0.00,2007-04-27
1738,0.99,6,2005-06-16,2005-06-20,1,0.99,0.00,2007-02-16
1243,2.99,7,2005-06-15,2005-06-21,1,2.99,0.00,2007-02-15
4495,2.99,5,2005-07-08,2005-07-10,1,2.99,0.00,2007-04-08
5136,0.99,5,2005-07-09,2005-07-11,1,0.99,0.00,2007-04-09
2464,4.99,4,2005-06-18,2005-06-20,1,4.99,0.00,2007-02-18
3802,0.99,4,2005-07-06,2005-07-08,1,0.99,0.00,2007-04-06
8154,4.99,6,2005-07-28,2005-08-01,1,4.99,0.00,2007-04-28
11434,2.99,5,2005-08-02,2005-08-05,1,2.99,0.00,2007-03-02
15693,0.99,4,2005-08-23,2005-08-25,1,0.99,0.00,2007-03-23
15002,0.99,3,2005-08-22,2005-08-24,1,0.99,0.00,2007-03-22
6303,2.99,3,2005-07-11,2005-07-13,1,2.99,0.00,2007-04-11
7480,4.99,7,2005-07-27,2005-08-02,1,4.99,0.00,2007-04-27
14320,4.99,5,2005-08-21,2005-08-22,1,4.99,0.00,2007-03-21
11733,0.99,7,2005-08-17,2005-08-21,1,0.99,0.00,2007-03-17
10402,4.99,5,2005-08-01,2005-08-04,1,4.99,0.00,2007-03-01
15391,0.99,7,2005-08-22,2005-08-29,1,0.99,0.00,2007-03-22
9498,2.99,7,2005-07-30,2005-08-03,1,2.99,0.00,2007-04-30
13240,0.99,6,2005-08-19,2005-08-20,1,0.99,0.00,2007-03-19
8225,2.99,7,2005-07-28,2005-07-30,1,2.99,0.00,2007-04-28
14845,4.99,4,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-22
1882,4.99,6,2005-06-17,2005-06-19,1,4.99,0.00,2007-02-17
11362,2.99,7,2005-08-02,2005-08-07,1,2.99,0.00,2007-03-02
2405,2.99,5,2005-06-18,2005-06-21,1,2.99,0.00,2007-02-18
14861,4.99,5,2005-08-22,2005-08-27,1,4.99,0.00,2007-03-22
6323,2.99,4,2005-07-11,2005-07-14,1,2.99,0.00,2007-04-11
15445,4.99,5,2005-08-23,2005-08-28,1,4.99,0.00,2007-03-22
12133,0.99,5,2005-08-17,2005-08-19,1,0.99,0.00,2007-03-17
8471,2.99,6,2005-07-29,2005-08-01,1,2.99,0.00,2007-04-29
1399,0.99,3,2005-06-15,2005-06-18,1,0.99,0.00,2007-02-15
12111,2.99,7,2005-08-17,2005-08-22,1,2.99,0.00,2007-03-17
10917,4.99,6,2005-08-02,2005-08-03,1,4.99,0.00,2007-03-02
6311,0.99,5,2005-07-11,2005-07-16,1,0.99,0.00,2007-04-11
6542,2.99,4,2005-07-12,2005-07-13,1,2.99,0.00,2007-04-12
9786,2.99,6,2005-07-31,2005-08-03,1,2.99,0.00,2007-04-30
7137,0.99,5,2005-07-27,2005-07-29,1,0.99,0.00,2007-04-27
15975,4.99,5,2005-08-23,2005-08-27,1,4.99,0.00,2007-03-23
3411,0.99,7,2005-06-21,2005-06-28,1,0.99,0.00,2007-02-21
12384,0.99,6,2005-08-18,2005-08-23,1,0.99,0.00,2007-03-18
15006,0.99,3,2005-08-22,2005-08-23,1,0.99,0.00,2007-03-22
6116,2.99,6,2005-07-11,2005-07-14,1,2.99,0.00,2007-04-11
9757,4.99,5,2005-07-31,2005-08-01,1,4.99,0.00,2007-04-30
16036,2.99,5,2005-08-23,2005-08-25,1,2.99,0.00,2007-03-23
15457,2.99,4,2005-08-23,2005-08-26,1,2.99,0.00,2007-03-22
2908,0.99,3,2005-06-20,2005-06-22,1,0.99,0.00,2007-02-20
1534,0.99,6,2005-06-16,2005-06-18,1,0.99,0.00,2007-02-15
8894,4.99,5,2005-07-30,2005-07-31,1,4.99,0.00,2007-04-29
12812,0.99,4,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-18
11396,4.99,6,2005-08-02,2005-08-04,1,4.99,0.00,2007-03-02
9916,4.99,7,2005-07-31,2005-08-07,1,4.99,0.00,2007-04-30
1186,0.99,5,2005-06-15,2005-06-16,1,0.99,0.00,2007-02-14
11750,0.99,6,2005-08-17,2005-08-23,1,0.99,0.00,2007-03-17
5474,2.99,7,2005-07-09,2005-07-15,1,2.99,0.00,2007-04-09
7491,2.99,6,2005-07-27,2005-07-28,1,2.99,0.00,2007-04-27
3286,2.99,4,2005-06-21,2005-06-25,1,2.99,0.00,2007-02-21
9389,0.99,6,2005-07-30,2005-08-04,1,0.99,0.00,2007-04-30
11239,2.99,6,2005-08-02,2005-08-03,1,2.99,0.00,2007-03-02
7420,4.99,6,2005-07-27,2005-07-30,1,4.99,0.00,2007-04-27
8880,0.99,4,2005-07-30,2005-08-01,1,0.99,0.00,2007-04-29
8030,4.99,4,2005-07-28,2005-07-31,1,4.99,0.00,2007-04-28
7647,0.99,6,2005-07-28,2005-08-01,1,0.99,0.00,2007-04-28
7659,4.99,6,2005-07-28,2005-08-02,1,4.99,0.00,2007-04-28
9514,4.99,6,2005-07-31,2005-08-02,1,4.99,0.00,2007-04-30
8315,0.99,4,2005-07-29,2005-07-29,1,0.99,0.00,2007-04-29
7495,4.99,5,2005-07-27,2005-07-30,1,4.99,0.00,2007-04-27
12729,0.99,7,2005-08-18,2005-08-21,1,0.99,0.00,2007-03-18
9917,4.99,5,2005-07-31,2005-08-02,1,4.99,0.00,2007-04-30
12478,4.99,4,2005-08-18,2005-08-22,1,4.99,0.00,2007-03-18
6662,4.99,4,2005-07-12,2005-07-13,1,4.99,0.00,2007-04-12
10014,4.99,6,2005-07-31,2005-08-02,1,4.99,0.00,2007-04-30
11114,0.99,5,2005-08-02,2005-08-03,1,0.99,0.00,2007-03-02
13757,4.99,5,2005-08-20,2005-08-23,1,4.99,0.00,2007-03-20
3454,2.99,7,2005-06-21,2005-06-25,1,2.99,0.00,2007-02-21
10909,2.99,5,2005-08-02,2005-08-03,1,2.99,0.00,2007-03-02
15337,0.99,6,2005-08-22,2005-08-26,1,0.99,0.00,2007-03-22
8062,2.99,3,2005-07-28,2005-07-30,1,2.99,0.00,2007-04-28
5024,4.99,5,2005-07-09,2005-07-12,1,4.99,0.00,2007-04-09
10371,0.99,3,2005-08-01,2005-08-04,1,0.99,0.00,2007-03-01
9639,2.99,5,2005-07-31,2005-08-03,1,2.99,0.00,2007-04-30
8518,2.99,4,2005-07-29,2005-08-02,1,2.99,0.00,2007-04-29
3039,4.99,3,2005-06-20,2005-06-21,1,4.99,0.00,2007-02-20
15706,4.99,4,2005-08-23,2005-08-24,1,4.99,0.00,2007-03-23
7046,4.99,4,2005-07-27,2005-07-30,1,4.99,0.00,2007-04-27
5344,0.99,6,2005-07-09,2005-07-10,1,0.99,0.00,2007-04-09
15576,2.99,6,2005-08-23,2005-08-26,1,2.99,0.00,2007-03-23
15353,2.99,5,2005-08-22,2005-08-25,1,2.99,0.00,2007-03-22
12175,4.99,5,2005-08-18,2005-08-19,1,4.99,0.00,2007-03-17
3230,4.99,3,2005-06-21,2005-06-22,1,4.99,0.00,2007-02-21
2009,2.99,3,2005-06-17,2005-06-18,1,2.99,0.00,2007-02-17
9705,4.99,6,2005-07-31,2005-08-01,1,4.99,0.00,2007-04-30
13483,2.99,7,2005-08-20,2005-08-21,1,2.99,0.00,2007-03-19
1494,2.99,6,2005-06-15,2005-06-19,1,2.99,0.00,2007-02-15
4284,0.99,4,2005-07-07,2005-07-09,1,0.99,0.00,2007-04-07
10869,0.99,3,2005-08-02,2005-08-04,1,0.99,0.00,2007-03-01
3464,2.99,6,2005-06-21,2005-06-26,1,2.99,0.00,2007-02-21
12381,0.99,7,2005-08-18,2005-08-23,1,0.99,0.00,2007-03-18
3964,4.99,5,2005-07-06,2005-07-07,1,4.99,0.00,2007-04-06
15499,2.99,3,2005-08-23,2005-08-23,1,2.99,0.00,2007-03-23
7424,0.99,6,2005-07-27,2005-08-01,1,0.99,0.00,2007-04-27
4792,0.99,3,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
12783,4.99,5,2005-08-19,2005-08-21,1,4.99,0.00,2007-03-18
9818,4.99,4,2005-07-31,2005-08-04,1,4.99,0.00,2007-04-30
4816,0.99,6,2005-07-08,2005-07-11,1,0.99,0.00,2007-04-08
12609,2.99,6,2005-08-18,2005-08-20,1,2.99,0.00,2007-03-18
11127,0.99,4,2005-08-02,2005-08-05,1,0.99,0.00,2007-03-02
11836,4.99,6,2005-08-17,2005-08-19,1,4.99,0.00,2007-03-17
7003,2.99,5,2005-07-27,2005-07-30,1,2.99,0.00,2007-04-27
4692,2.99,6,2005-07-08,2005-07-09,1,2.99,0.00,2007-04-08
3954,0.99,7,2005-07-06,2005-07-08,1,0.99,0.00,2007-04-06
13868,0.99,7,2005-08-20,2005-08-22,1,0.99,0.00,2007-03-20
9959,4.99,6,2005-07-31,2005-08-03,1,4.99,0.00,2007-04-30
15910,2.99,4,2005-08-23,2005-08-24,1,2.99,0.00,2007-03-23
8525,0.99,3,2005-07-29,2005-07-30,1,0.99,0.00,2007-04-29
5083,4.99,5,2005-07-09,2005-07-11,1,4.99,0.00,2007-04-09
1705,2.99,6,2005-06-16,2005-06-18,1,2.99,0.00,2007-02-16
9989,0.99,3,2005-07-31,2005-08-01,1,0.99,0.00,2007-04-30
10490,0.99,6,2005-08-01,2005-08-03,1,0.99,0.00,2007-03-01
13582,4.99,5,2005-08-20,2005-08-23,1,4.99,0.00,2007-03-20
9703,0.99,7,2005-07-31,2005-08-03,1,0.99,0.00,2007-04-30
11737,4.99,3,2005-08-17,2005-08-19,1,4.99,0.00,2007-03-17
12952,2.99,3,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
7895,0.99,7,2005-07-28,2005-08-02,1,0.99,0.00,2007-04-28
7484,0.99,5,2005-07-27,2005-07-31,1,0.99,0.00,2007-04-27
4625,4.99,3,2005-07-08,2005-07-09,1,4.99,0.00,2007-04-08
1913,4.99,5,2005-06-17,2005-06-21,1,4.99,0.00,2007-02-17
2514,2.99,6,2005-06-18,2005-06-23,1,2.99,0.00,2007-02-18
8795,2.99,7,2005-07-29,2005-07-31,1,2.99,0.00,2007-04-29
2116,4.99,5,2005-06-17,2005-06-18,1,4.99,0.00,2007-02-17
9421,0.99,5,2005-07-30,2005-08-02,1,0.99,0.00,2007-04-30
6292,4.99,7,2005-07-11,2005-07-12,1,4.99,0.00,2007-04-11
12882,4.99,5,2005-08-19,2005-08-21,1,4.99,0.00,2007-03-19
4277,2.99,4,2005-07-07,2005-07-09,1,2.99,0.00,2007-04-07
6807,2.99,6,2005-07-12,2005-07-18,1,2.99,0.00,2007-04-12
11790,2.99,7,2005-08-17,2005-08-20,1,2.99,0.00,2007-03-17
12958,2.99,3,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
12595,0.99,3,2005-08-18,2005-08-19,1,0.99,0.00,2007-03-18
3733,4.99,4,2005-07-06,2005-07-09,1,4.99,0.00,2007-04-06
15936,0.99,3,2005-08-23,2005-08-26,1,0.99,0.00,2007-03-23
13280,2.99,6,2005-08-19,2005-08-21,1,2.99,0.00,2007-03-19
15571,0.99,7,2005-08-23,2005-08-29,1,0.99,0.00,2007-03-23
13507,4.99,7,2005-08-20,2005-08-23,1,4.99,0.00,2007-03-20
14312,4.99,3,2005-08-21,2005-08-23,1,4.99,0.00,2007-03-21
13964,2.99,6,2005-08-20,2005-08-21,1,2.99,0.00,2007-03-20
12857,4.99,3,2005-08-19,2005-08-20,1,4.99,0.00,2007-03-19
5326,4.99,6,2005-07-09,2005-07-13,1,4.99,0.00,2007-04-09
3430,0.99,4,2005-06-21,2005-06-22,1,0.99,0.00,2007-02-21
9017,4.99,7,2005-07-30,2005-08-04,1,4.99,0.00,2007-04-30
1907,2.99,7,2005-06-17,2005-06-23,1,2.99,0.00,2007-02-17
10417,4.99,7,2005-08-01,2005-08-02,1,4.99,0.00,2007-03-01
5123,0.99,7,2005-07-09,2005-07-14,1,0.99,0.00,2007-04-09
7693,4.99,5,2005-07-28,2005-07-31,1,4.99,0.00,2007-04-28
12124,2.99,6,2005-08-17,2005-08-21,1,2.99,0.00,2007-03-17
6004,4.99,7,2005-07-11,2005-07-18,1,4.99,0.00,2007-04-11
15967,2.99,6,2005-08-23,2005-08-29,1,2.99,0.00,2007-03-23
10819,4.99,6,2005-08-01,2005-08-06,1,4.99,0.00,2007-03-01
11547,4.99,6,2005-08-17,2005-08-20,1,4.99,0.00,2007-03-16
11016,4.99,4,2005-08-02,2005-08-05,1,4.99,0.00,2007-03-02
3651,4.99,7,2005-07-06,2005-07-08,1,4.99,0.00,2007-04-06
1815,0.99,5,2005-06-16,2005-06-17,1,0.99,0.00,2007-02-16
11934,0.99,6,2005-08-17,2005-08-20,1,0.99,0.00,2007-03-17
11708,2.99,5,2005-08-17,2005-08-22,1,2.99,0.00,2007-03-17
15084,4.99,4,2005-08-22,2005-08-23,1,4.99,0.00,2007-03-22
13875,4.99,5,2005-08-20,2005-08-21,1,4.99,0.00,2007-03-20
15212,2.99,7,2005-08-22,2005-08-27,1,2.99,0.00,2007-03-22
7575,2.99,6,2005-07-27,2005-07-29,1,2.99,0.00,2007-04-27
5185,2.99,7,2005-07-09,2005-07-10,1,2.99,0.00,2007-04-09
5364,0.99,5,2005-07-09,2005-07-10,1,0.99,0.00,2007-04-09
10378,0.99,6,2005-08-01,2005-08-06,1,0.99,0.00,2007-03-01
6344,4.99,7,2005-07-11,2005-07-18,1,4.99,0.00,2007-04-11
9071,2.99,3,2005-07-30,2005-08-01,1,2.99,0.00,2007-04-30
6362,2.99,5,2005-07-11,2005-07-13,1,2.99,0.00,2007-04-11
1170,2.99,4,2005-06-14,2005-06-17,1,2.99,0.00,2007-02-14
6583,4.99,6,2005-07-12,2005-07-15,1,4.99,0.00,2007-04-12
2567,2.99,6,2005-06-19,2005-06-19,1,2.99,0.00,2007-02-19
11741,0.99,4,2005-08-17,2005-08-20,1,0.99,0.00,2007-03-17
7474,0.99,3,2005-07-27,2005-07-30,1,0.99,0.00,2007-04-27
14224,2.99,6,2005-08-21,2005-08-27,1,2.99,0.00,2007-03-21
10126,0.99,6,2005-07-31,2005-08-03,1,0.99,0.00,2007-04-30
16018,0.99,7,2005-08-23,2005-08-30,1,0.99,0.00,2007-03-23
6892,0.99,3,2005-07-12,2005-07-13,1,0.99,0.00,2007-04-12
2244,2.99,7,2005-06-18,2005-06-20,1,2.99,0.00,2007-02-18
2005,4.99,3,2005-06-17,2005-06-19,1,4.99,0.00,2007-02-17
11529,4.99,7,2005-08-17,2005-08-19,1,4.99,0.00,2007-03-16
3263,4.99,3,2005-06-21,2005-06-24,1,4.99,0.00,2007-02-21
1569,4.99,5,2005-06-16,2005-06-18,1,4.99,0.00,2007-02-16
8939,4.99,3,2005-07-30,2005-08-01,1,4.99,0.00,2007-04-30
15980,0.99,3,2005-08-23,2005-08-24,1,0.99,0.00,2007-03-23
1570,0.99,7,2005-06-16,2005-06-22,1,0.99,0.00,2007-02-16
6891,2.99,4,2005-07-12,2005-07-14,1,2.99,0.00,2007-04-12
12312,2.99,6,2005-08-18,2005-08-21,1,2.99,0.00,2007-03-18
3428,0.99,5,2005-06-21,2005-06-22,1,0.99,0.00,2007-02-21
15375,4.99,7,2005-08-22,2005-08-24,1,4.99,0.00,2007-03-22
4181,4.99,6,2005-07-07,2005-07-13,1,4.99,0.00,2007-04-07
6778,2.99,7,2005-07-12,2005-07-14,1,2.99,0.00,2007-04-12
5075,0.99,7,2005-07-09,2005-07-12,1,0.99,0.00,2007-04-09
14041,4.99,6,2005-08-20,2005-08-26,1,4.99,0.00,2007-03-20
13966,2.99,6,2005-08-20,2005-08-22,1,2.99,0.00,2007-03-20
1257,4.99,7,2005-06-15,2005-06-21,1,4.99,0.00,2007-02-15
10558,4.99,7,2005-08-01,2005-08-05,1,4.99,0.00,2007-03-01
2485,4.99,7,2005-06-18,2005-06-21,1,4.99,0.00,2007-02-18
15162,4.99,7,2005-08-22,2005-08-27,1,4.99,0.00,2007-03-22
15204,2.99,5,2005-08-22,2005-08-26,1,2.99,0.00,2007-03-22
8066,2.99,4,2005-07-28,2005-07-31,1,2.99,0.00,2007-04-28
3322,0.99,7,2005-06-21,2005-06-22,1,0.99,0.00,2007-02-21
4918,2.99,3,2005-07-08,2005-07-11,1,2.99,0.00,2007-04-08
15306,2.99,5,2005-08-22,2005-08-27,1,2.99,0.00,2007-03-22
8339,4.99,4,2005-07-29,2005-07-30,1,4.99,0.00,2007-04-29
13478,2.99,5,2005-08-20,2005-08-22,1,2.99,0.00,2007-03-19
2314,4.99,6,2005-06-18,2005-06-19,1,4.99,0.00,2007-02-18
7430,2.99,6,2005-07-27,2005-08-01,1,2.99,0.00,2007-04-27
3245,2.99,5,2005-06-21,2005-06-25,1,2.99,0.00,2007-02-21
15113,0.99,5,2005-08-22,2005-08-27,1,0.99,0.00,2007-03-22
8893,2.99,6,2005-07-30,2005-08-01,1,2.99,0.00,2007-04-29
4746,2.99,3,2005-07-08,2005-07-11,1,2.99,0.00,2007-04-08
6081,0.99,4,2005-07-11,2005-07-13,1,0.99,0.00,2007-04-11
2878,2.99,3,2005-06-20,2005-06-21,1,2.99,0.00,2007-02-19
7888,0.99,6,2005-07-28,2005-08-01,1,0.99,0.00,2007-04-28
14114,0.99,4,2005-08-21,2005-08-24,1,0.99,0.00,2007-03-20
14289,4.99,6,2005-08-21,2005-08-25,1,4.99,0.00,2007-03-21
13302,2.99,6,2005-08-19,2005-08-21,1,2.99,0.00,2007-03-19
12565,4.99,5,2005-08-18,2005-08-19,1,4.99,0.00,2007-03-18
12598,4.99,6,2005-08-18,2005-08-22,1,4.99,0.00,2007-03-18
5576,2.99,4,2005-07-10,2005-07-13,1,2.99,0.00,2007-04-10
6560,2.99,4,2005-07-12,2005-07-15,1,2.99,0.00,2007-04-12
8301,0.99,7,2005-07-29,2005-08-01,1,0.99,0.00,2007-04-29
9966,4.99,4,2005-07-31,2005-08-03,1,4.99,0.00,2007-04-30
15578,2.99,5,2005-08-23,2005-08-27,1,2.99,0.00,2007-03-23
9676,0.99,7,2005-07-31,2005-08-05,1,0.99,0.00,2007-04-30
6719,2.99,4,2005-07-12,2005-07-15,1,2.99,0.00,2007-04-12
4909,0.99,4,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
5216,0.99,5,2005-07-09,2005-07-12,1,0.99,0.00,2007-04-09
4755,0.99,6,2005-07-08,2005-07-10,1,0.99,0.00,2007-04-08
6672,2.99,5,2005-07-12,2005-07-13,1,2.99,0.00,2007-04-12
13511,0.99,3,2005-08-20,2005-08-21,1,0.99,0.00,2007-03-20
4346,2.99,3,2005-07-07,2005-07-10,1,2.99,0.00,2007-04-07
10502,2.99,4,2005-08-01,2005-08-05,1,2.99,0.00,2007-03-01
10148,0.99,6,2005-07-31,2005-08-05,1,0.99,0.00,2007-04-30
5689,0.99,7,2005-07-10,2005-07-15,1,0.99,0.00,2007-04-10
6368,4.99,7,2005-07-11,2005-07-13,1,4.99,0.00,2007-04-11
4331,4.99,7,2005-07-07,2005-07-13,1,4.99,0.00,2007-04-07
13317,2.99,7,2005-08-19,2005-08-20,1,2.99,0.00,2007-03-19
3224,0.99,3,2005-06-21,2005-06-23,1,0.99,0.00,2007-02-21
14705,2.99,7,2005-08-21,2005-08-25,1,2.99,0.00,2007-03-21
15385,4.99,5,2005-08-22,2005-08-26,1,4.99,0.00,2007-03-22
8163,0.99,5,2005-07-28,2005-07-31,1,0.99,0.00,2007-04-28
6688,4.99,5,2005-07-12,2005-07-14,1,4.99,0.00,2007-04-12
5757,2.99,5,2005-07-10,2005-07-12,1,2.99,0.00,2007-04-10
13197,2.99,4,2005-08-19,2005-08-22,1,2.99,0.00,2007-03-19
10120,2.99,7,2005-07-31,2005-08-03,1,2.99,0.00,2007-04-30
15104,2.99,6,2005-08-22,2005-08-27,1,2.99,0.00,2007-03-22
4720,0.99,4,2005-07-08,2005-07-09,1,0.99,0.00,2007-04-08
14420,0.99,3,2005-08-21,2005-08-24,1,0.99,0.00,2007-03-21
12845,2.99,4,2005-08-19,2005-08-22,1,2.99,0.00,2007-03-19
10522,4.99,5,2005-08-01,2005-08-05,1,4.99,0.00,2007-03-01
13777,2.99,7,2005-08-20,2005-08-27,1,2.99,0.00,2007-03-20
13288,4.99,5,2005-08-19,2005-08-20,1,4.99,0.00,2007-03-19
3336,4.99,3,2005-06-21,2005-06-22,1,4.99,0.00,2007-02-21
10150,2.99,6,2005-07-31,2005-08-05,1,2.99,0.00,2007-04-30
15584,2.99,4,2005-08-23,2005-08-27,1,2.99,0.00,2007-03-23
3606,2.99,5,2005-07-06,2005-07-10,1,2.99,0.00,2007-04-06
6157,4.99,6,2005-07-11,2005-07-16,1,4.99,0.00,2007-04-11
8993,4.99,6,2005-07-30,2005-08-01,1,4.99,0.00,2007-04-30
13987,4.99,5,2005-08-20,2005-08-23,1,4.99,0.00,2007-03-20
10676,2.99,3,2005-08-01,2005-08-04,1,2.99,0.00,2007-03-01
3538,0.99,6,2005-07-06,2005-07-11,1,0.99,0.00,2007-04-06
6948,2.99,6,2005-07-26,2005-07-27,1,2.99,0.00,2007-04-26
2435,4.99,6,2005-06-18,2005-06-22,1,4.99,0.00,2007-02-18
9060,0.99,6,2005-07-30,2005-08-03,1,0.99,0.00,2007-04-30
12434,0.99,6,2005-08-18,2005-08-22,1,0.99,0.00,2007-03-18
7341,4.99,7,2005-07-27,2005-07-28,1,4.99,0.00,2007-04-27
11844,0.99,7,2005-08-17,2005-08-18,1,0.99,0.00,2007-03-17
6266,2.99,6,2005-07-11,2005-07-15,1,2.99,0.00,2007-04-11
13121,2.99,5,2005-08-19,2005-08-22,1,2.99,0.00,2007-03-19
2650,4.99,7,2005-06-19,2005-06-21,1,4.99,0.00,2007-02-19
5979,2.99,5,2005-07-11,2005-07-14,1,2.99,0.00,2007-04-10
10560,4.99,5,2005-08-01,2005-08-05,1,4.99,0.00,2007-03-01
8120,0.99,4,2005-07-28,2005-07-31,1,0.99,0.00,2007-04-28
9697,2.99,6,2005-07-31,2005-08-05,1,2.99,0.00,2007-04-30
3434,4.99,3,2005-06-21,2005-06-23,1,4.99,0.00,2007-02-21
8342,0.99,6,2005-07-29,2005-08-01,1,0.99,0.00,2007-04-29
5063,2.99,7,2005-07-09,2005-07-13,1,2.99,0.00,2007-04-09
3842,4.99,5,2005-07-06,2005-07-08,1,4.99,0.00,2007-04-06
5698,4.99,7,2005-07-10,2005-07-16,1,4.99,0.00,2007-04-10
5804,2.99,5,2005-07-10,2005-07-14,1,2.99,0.00,2007-04-10
4090,4.99,4,2005-07-07,2005-07-08,1,4.99,0.00,2007-04-07
8997,0.99,6,2005-07-30,2005-08-03,1,0.99,0.00,2007-04-30
12324,0.99,3,2005-08-18,2005-08-20,1,0.99,0.00,2007-03-18
2454,4.99,7,2005-06-18,2005-06-24,1,4.99,0.00,2007-02-18
4468,0.99,6,2005-07-08,2005-07-12,1,0.99,0.00,2007-04-07
13430,0.99,3,2005-08-19,2005-08-22,1,0.99,0.00,2007-03-19
9240,4.99,5,2005-07-30,2005-08-03,1,4.99,0.00,2007-04-30
