rental_id,rental_rate,rental_duration,rental_date,return_date,due_date,days_late,payment_count,total_payment_amount,amount_due,amount_difference,first_payment_date
7141,2.99,5,2005-07-27,2005-08-01,2005-08-01,0,1,2.99,2.99,0.00,2007-04-27
8366,0.99,6,2005-07-29,2005-08-05,2005-08-04,1,1,1.99,1.99,0.00,2007-04-29
15427,2.99,7,2005-08-23,2005-09-01,2005-08-30,2,1,4.99,4.99,0.00,2007-03-22
12475,4.99,6,2005-08-18,2005-08-24,2005-08-24,0,1,4.99,4.99,0.00,2007-03-18
12486,4.99,5,2005-08-18,2005-08-27,2005-08-23,4,1,8.99,8.99,0.00,2007-03-18
8097,4.99,4,2005-07-28,2005-08-06,2005-08-01,5,1,9.99,9.99,0.00,2007-04-28
2130,0.99,4,2005-06-17,2005-06-26,2005-06-21,5,1,5.99,5.99,0.00,2007-02-17
3682,4.99,5,2005-07-06,2005-07-14,2005-07-11,3,1,7.99,7.99,0.00,2007-04-06
7985,2.99,3,2005-07-28,2005-08-03,2005-07-31,3,1,5.99,5.99,0.00,2007-04-28
10453,4.99,6,2005-08-01,2005-08-08,2005-08-07,1,1,5.99,5.99,0.00,2007-03-01
15801,2.99,4,2005-08-23,2005-08-28,2005-08-27,1,1,3.99,3.99,0.00,2007-03-23
4948,0.99,3,2005-07-08,2005-07-17,2005-07-11,6,1,6.99,6.99,0.00,2007-04-08
12415,4.99,6,2005-08-18,2005-08-24,2005-08-24,0,1,4.99,4.99,0.00,2007-03-18
7372,2.99,3,2005-07-27,2005-08-01,2005-07-30,2,1,4.99,4.99,0.00,2007-04-27
8362,0.99,3,2005-07-29,2005-08-04,2005-08-01,3,1,3.99,3.99,0.00,2007-04-29
8359,4.99,5,2005-07-29,2005-08-04,2005-08-03,1,1,5.99,5.99,0.00,2007-04-29
6210,0.99,6,2005-07-11,2005-07-17,2005-07-17,0,1,0.99,0.99,0.00,2007-04-11
2255,2.99,6,2005-06-18,2005-06-26,2005-06-24,2,1,4.99,4.99,0.00,2007-02-18
4548,4.99,6,2005-07-08,2005-07-14,2005-07-14,0,1,4.99,4.99,0.00,2007-04-08
5163,2.99,6,2005-07-09,2005-07-17,2005-07-15,2,1,4.99,4.99,0.00,2007-04-09
4705,2.99,4,2005-07-08,2005-07-12,2005-07-12,0,1,2.99,2.99,0.00,2007-04-08
1770,0.99,6,2005-06-16,2005-06-23,2005-06-22,1,1,1.99,1.99,0.00,2007-02-16
7388,4.99,5,2005-07-27,2005-08-01,2005-08-01,0,1,4.99,4.99,0.00,2007-04-27
8407,4.99,4,2005-07-29,2005-08-04,2005-08-02,2,1,6.99,6.99,0.00,2007-04-29
4194,4.99,7,2005-07-07,2005-07-15,2005-07-14,1,1,5.99,5.99,0.00,2007-04-07
3499,4.99,5,2005-07-06,2005-07-14,2005-07-11,3,1,7.99,7.99,0.00,2007-04-05
13114,4.99,3,2005-08-19,2005-08-28,2005-08-22,6,1,10.99,10.99,0.00,2007-03-19
14761,4.99,3,2005-08-21,2005-08-26,2005-08-24,2,1,6.99,6.99,0.00,2007-03-21
14331,0.99,6,2005-08-21,2005-08-29,2005-08-27,2,1,2.99,2.99,0.00,2007-03-21
7108,4.99,4,2005-07-27,2005-07-31,2005-07-31,0,1,4.99,4.99,0.00,2007-04-27
11761,0.99,3,2005-08-17,2005-08-25,2005-08-20,5,1,5.99,5.99,0.00,2007-03-17
9673,4.99,6,2005-07-31,2005-08-09,2005-08-06,3,1,7.99,7.99,0.00,2007-04-30
14937,2.99,4,2005-08-22,2005-08-31,2005-08-26,5,1,7.99,7.99,0.00,2007-03-22
4433,0.99,6,2005-07-07,2005-07-16,2005-07-13,3,1,3.99,3.99,0.00,2007-04-07
4668,4.99,3,2005-07-08,2005-07-17,2005-07-11,6,1,10.99,10.99,0.00,2007-04-08
11869,2.99,4,2005-08-17,2005-08-24,2005-08-21,3,1,5.99,5.99,0.00,2007-03-17
3505,0.99,4,2005-07-06,2005-07-14,2005-07-10,4,1,4.99,4.99,0.00,2007-04-05
4581,2.99,4,2005-07-08,2005-07-16,2005-07-12,4,1,6.99,6.99,0.00,2007-04-08
12239,0.99,6,2005-08-18,2005-08-24,2005-08-24,0,1,0.99,0.99,0.00,2007-03-18
6975,0.99,5,2005-07-27,2005-08-02,2005-08-01,1,1,1.99,1.99,0.00,2007-04-26
5322,0.99,3,2005-07-09,2005-07-18,2005-07-12,6,1,6.99,6.99,0.00,2007-04-09
8172,2.99,4,2005-07-28,2005-08-06,2005-08-01,5,1,7.99,7.99,0.00,2007-04-28
1564,2.99,4,2005-06-16,2005-06-24,2005-06-20,4,1,6.99,6.99,0.00,2007-02-16
6921,0.99,3,2005-07-12,2005-07-21,2005-07-15,6,1,6.99,6.99,0.00,2007-04-12
3987,4.99,4,2005-07-06,2005-07-15,2005-07-10,5,1,9.99,9.99,0.00,2007-04-06
9844,2.99,3,2005-07-31,2005-08-05,2005-08-03,2,1,4.99,4.99,0.00,2007-04-30
7421,4.99,6,2005-07-27,2005-08-05,2005-08-02,3,1,7.99,7.99,0.00,2007-04-27
14770,0.99,3,2005-08-21,2005-08-25,2005-08-24,1,1,1.99,1.99,0.00,2007-03-21
14542,0.99,3,2005-08-21,2005-08-27,2005-08-24,3,1,3.99,3.99,0.00,2007-03-21
15903,0.99,3,2005-08-23,2005-08-29,2005-08-26,3,1,3.99,3.99,0.00,2007-03-23
15290,4.99,3,2005-08-22,2005-08-31,2005-08-25,6,1,10.99,10.99,0.00,2007-03-22
5301,2.99,6,2005-07-09,2005-07-16,2005-07-15,1,1,3.99,3.99,0.00,2007-04-09
11259,2.99,4,2005-08-02,2005-08-07,2005-08-06,1,1,3.99,3.99,0.00,2007-03-02
8792,2.99,4,2005-07-29,2005-08-07,2005-08-02,5,1,7.99,7.99,0.00,2007-04-29
9177,0.99,4,2005-07-30,2005-08-08,2005-08-03,5,1,5.99,5.99,0.00,2007-04-30
13453,2.99,5,2005-08-20,2005-08-28,2005-08-25,3,1,5.99,5.99,0.00,2007-03-19
11438,2.99,7,2005-08-02,2005-08-10,2005-08-09,1,1,3.99,3.99,0.00,2007-03-02
7898,4.99,4,2005-07-28,2005-08-03,2005-08-01,2,1,6.99,6.99,0.00,2007-04-28
13156,4.99,6,2005-08-19,2005-08-25,2005-08-25,0,1,4.99,4.99,0.00,2007-03-19
2153,4.99,5,2005-06-17,2005-06-24,2005-06-22,2,1,6.99,6.99,0.00,2007-02-17
5504,4.99,4,2005-07-10,2005-07-16,2005-07-14,2,1,6.99,6.99,0.00,2007-04-09
12709,0.99,3,2005-08-18,2005-08-26,2005-08-21,5,1,5.99,5.99,0.00,2007-03-18
10569,0.99,6,2005-08-01,2005-08-10,2005-08-07,3,1,3.99,3.99,0.00,2007-03-01
14719,0.99,3,2005-08-21,2005-08-25,2005-08-24,1,1,1.99,1.99,0.00,2007-03-21
6208,0.99,5,2005-07-11,2005-07-19,2005-07-16,3,1,3.99,3.99,0.00,2007-04-11
12057,4.99,3,2005-08-17,2005-08-25,2005-08-20,5,1,9.99,9.99,0.00,2007-03-17
13146,4.99,4,2005-08-19,2005-08-26,2005-08-23,3,1,7.99,7.99,0.00,2007-03-19
15219,2.99,5,2005-08-22,2005-08-31,2005-08-27,4,1,6.99,6.99,0.00,2007-03-22
11663,0.99,5,2005-08-17,2005-08-25,2005-08-22,3,1,3.99,3.99,0.00,2007-03-17
2971,0.99,7,2005-06-20,2005-06-27,2005-06-27,0,1,0.99,0.99,0.00,2007-02-20
9202,2.99,7,2005-07-30,2005-08-07,2005-08-06,1,1,3.99,3.99,0.00,2007-04-30
4516,2.99,4,2005-07-08,2005-07-14,2005-07-12,2,1,4.99,4.99,0.00,2007-04-08
9549,0.99,4,2005-07-31,2005-08-07,2005-08-04,3,1,3.99,3.99,0.00,2007-04-30
3861,2.99,3,2005-07-06,2005-07-15,2005-07-09,6,1,8.99,8.99,0.00,2007-04-06
8486,0.99,3,2005-07-29,2005-08-01,2005-08-01,0,1,0.99,0.99,0.00,2007-04-29
3632,2.99,3,2005-07-06,2005-07-11,2005-07-09,2,1,4.99,4.99,0.00,2007-04-06
7010,4.99,3,2005-07-27,2005-07-30,2005-07-30,0,1,4.99,4.99,0.00,2007-04-27
8568,4.99,3,2005-07-29,2005-08-04,2005-08-01,3,1,7.99,7.99,0.00,2007-04-29
8352,0.99,7,2005-07-29,2005-08-06,2005-08-05,1,1,1.99,1.99,0.00,2007-04-29
10504,2.99,7,2005-08-01,2005-08-10,2005-08-08,2,1,4.99,4.99,0.00,2007-03-01
7399,0.99,6,2005-07-27,2005-08-03,2005-08-02,1,1,1.99,1.99,0.00,2007-04-27
8819,0.99,4,2005-07-29,2005-08-06,2005-08-02,4,1,4.99,4.99,0.00,2007-04-29
1663,0.99,5,2005-06-16,2005-06-23,2005-06-21,2,1,2.99,2.99,0.00,2007-02-16
8455,2.99,6,2005-07-29,2005-08-05,2005-08-04,1,1,3.99,3.99,0.00,2007-04-29
3792,0.99,4,2005-07-06,2005-07-11,2005-07-10,1,1,1.99,1.99,0.00,2007-04-06
2199,4.99,4,2005-06-18,2005-06-23,2005-06-22,1,1,5.99,5.99,0.00,2007-02-18
9754,2.99,3,2005-07-31,2005-08-08,2005-08-03,5,1,7.99,7.99,0.00,2007-04-30
2175,4.99,3,2005-06-18,2005-06-22,2005-06-21,1,1,5.99,5.99,0.00,2007-02-17
13341,2.99,7,2005-08-19,2005-08-27,2005-08-26,1,1,3.99,3.99,0.00,2007-03-19
4292,2.99,3,2005-07-07,2005-07-15,2005-07-10,5,1,7.99,7.99,0.00,2007-04-07
11587,0.99,3,2005-08-17,2005-08-25,2005-08-20,5,1,5.99,5.99,0.00,2007-03-17
9357,4.99,5,2005-07-30,2005-08-08,2005-08-04,4,1,8.99,8.99,0.00,2007-04-30
15410,2.99,5,2005-08-22,2005-08-29,2005-08-27,2,1,4.99,4.99,0.00,2007-03-22
6601,0.99,5,2005-07-12,2005-07-20,2005-07-17,3,1,3.99,3.99,0.00,2007-04-12
15303,4.99,4,2005-08-22,2005-08-30,2005-08-26,4,1,8.99,8.99,0.00,2007-03-22
12567,2.99,7,2005-08-18,2005-08-26,2005-08-25,1,1,3.99,3.99,0.00,2007-03-18
9634,0.99,3,2005-07-31,2005-08-04,2005-08-03,1,1,1.99,1.99,0.00,2007-04-30
15545,2.99,3,2005-08-23,2005-08-29,2005-08-26,3,1,5.99,5.99,0.00,2007-03-23
9592,2.99,5,2005-07-31,2005-08-05,2005-08-05,0,1,2.99,2.99,0.00,2007-04-30
8505,2.99,4,2005-07-29,2005-08-06,2005-08-02,4,1,6.99,6.99,0.00,2007-04-29
10048,2.99,3,2005-07-31,2005-08-05,2005-08-03,2,1,4.99,4.99,0.00,2007-04-30
9360,4.99,4,2005-07-30,2005-08-04,2005-08-03,1,1,5.99,5.99,0.00,2007-04-30
7988,2.99,7,2005-07-28,2005-08-05,2005-08-04,1,1,3.99,3.99,0.00,2007-04-28
5779,2.99,3,2005-07-10,2005-07-15,2005-07-13,2,1,4.99,4.99,0.00,2007-04-10
13057,2.99,5,2005-08-19,2005-08-28,2005-08-24,4,1,6.99,6.99,0.00,2007-03-19
14885,4.99,7,2005-08-22,2005-08-30,2005-08-29,1,1,5.99,5.99,0.00,2007-03-22
14945,0.99,3,2005-08-22,2005-08-29,2005-08-25,4,1,4.99,4.99,0.00,2007-03-22
1400,2.99,5,2005-06-15,2005-06-21,2005-06-20,1,1,3.99,3.99,0.00,2007-02-15
12667,4.99,3,2005-08-18,2005-08-27,2005-08-21,6,1,10.99,10.99,0.00,2007-03-18
10606,0.99,3,2005-08-01,2005-08-08,2005-08-04,4,1,4.99,4.99,0.00,2007-03-01
9448,0.99,3,2005-07-30,2005-08-04,2005-08-02,2,1,2.99,2.99,0.00,2007-04-30
5215,0.99,6,2005-07-09,2005-07-18,2005-07-15,3,1,3.99,3.99,0.00,2007-04-09
8469,0.99,4,2005-07-29,2005-08-05,2005-08-02,3,1,3.99,3.99,0.00,2007-04-29
1470,2.99,6,2005-06-15,2005-06-25,2005-06-21,4,1,6.99,6.99,0.00,2007-02-15
11724,4.99,6,2005-08-17,2005-08-25,2005-08-23,2,1,6.99,6.99,0.00,2007-03-17
4826,4.99,5,2005-07-08,2005-07-16,2005-07-13,3,1,7.99,7.99,0.00,2007-04-08
12554,4.99,3,2005-08-18,2005-08-25,2005-08-21,4,1,8.99,8.99,0.00,2007-03-18
15175,4.99,4,2005-08-22,2005-08-27,2005-08-26,1,1,5.99,5.99,0.00,2007-03-22
10871,4.99,3,2005-08-02,2005-08-05,2005-08-05,0,1,4.99,4.99,0.00,2007-03-01
8552,2.99,4,2005-07-29,2005-08-05,2005-08-02,3,1,5.99,5.99,0.00,2007-04-29
5309,0.99,4,2005-07-09,2005-07-17,2005-07-13,4,1,4.99,4.99,0.00,2007-04-09
13142,4.99,6,2005-08-19,2005-08-26,2005-08-25,1,1,5.99,5.99,0.00,2007-03-19
4615,4.99,4,2005-07-08,2005-07-16,2005-07-12,4,1,8.99,8.99,0.00,2007-04-08
2679,0.99,3,2005-06-19,2005-06-27,2005-06-22,5,1,5.99,5.99,0.00,2007-02-19
7695,0.99,4,2005-07-28,2005-08-06,2005-08-01,5,1,5.99,5.99,0.00,2007-04-28
6467,2.99,3,2005-07-12,2005-07-20,2005-07-15,5,1,7.99,7.99,0.00,2007-04-11
15775,2.99,3,2005-08-23,2005-09-01,2005-08-26,6,1,8.99,8.99,0.00,2007-03-23
11383,2.99,4,2005-08-02,2005-08-11,2005-08-06,5,1,7.99,7.99,0.00,2007-03-02
12626,0.99,3,2005-08-18,2005-08-26,2005-08-21,5,1,5.99,5.99,0.00,2007-03-18
5710,4.99,3,2005-07-10,2005-07-18,2005-07-13,5,1,9.99,9.99,0.00,2007-04-10
8438,2.99,6,2005-07-29,2005-08-04,2005-08-04,0,1,2.99,2.99,0.00,2007-04-29
15580,4.99,7,2005-08-23,2005-09-01,2005-08-30,2,1,6.99,6.99,0.00,2007-03-23
7583,0.99,6,2005-07-27,2005-08-04,2005-08-02,2,1,2.99,2.99,0.00,2007-04-27
10830,4.99,3,2005-08-01,2005-08-06,2005-08-04,2,1,6.99,6.99,0.00,2007-03-01
6567,0.99,3,2005-07-12,2005-07-19,2005-07-15,4,1,4.99,4.99,0.00,2007-04-12
3781,0.99,7,2005-07-06,2005-07-15,2005-07-13,2,1,2.99,2.99,0.00,2007-04-06
10994,0.99,6,2005-08-02,2005-08-11,2005-08-08,3,1,3.99,3.99,0.00,2007-03-02
11898,4.99,6,2005-08-17,2005-08-24,2005-08-23,1,1,5.99,5.99,0.00,2007-03-17
4272,0.99,3,2005-07-07,2005-07-13,2005-07-10,3,1,3.99,3.99,0.00,2007-04-07
6382,4.99,4,2005-07-11,2005-07-17,2005-07-15,2,1,6.99,6.99,0.00,2007-04-11
15657,2.99,7,2005-08-23,2005-09-01,2005-08-30,2,1,4.99,4.99,0.00,2007-03-23
10579,4.99,5,2005-08-01,2005-08-07,2005-08-06,1,1,5.99,5.99,0.00,2007-03-01
1752,2.99,4,2005-06-16,2005-06-23,2005-06-20,3,1,5.99,5.99,0.00,2007-02-16
7390,0.99,4,2005-07-27,2005-08-04,2005-07-31,4,1,4.99,4.99,0.00,2007-04-27
9395,2.99,7,2005-07-30,2005-08-08,2005-08-06,2,1,4.99,4.99,0.00,2007-04-30
9654,2.99,5,2005-07-31,2005-08-06,2005-08-05,1,1,3.99,3.99,0.00,2007-04-30
11337,0.99,6,2005-08-02,2005-08-10,2005-08-08,2,1,2.99,2.99,0.00,2007-03-02
14091,0.99,6,2005-08-21,2005-08-27,2005-08-27,0,1,0.99,0.99,0.00,2007-03-20
15999,2.99,3,2005-08-23,2005-08-31,2005-08-26,5,1,7.99,7.99,0.00,2007-03-23
1509,0.99,3,2005-06-15,2005-06-23,2005-06-18,5,1,5.99,5.99,0.00,2007-02-15
6033,0.99,3,2005-07-11,2005-07-16,2005-07-14,2,1,2.99,2.99,0.00,2007-04-11
4798,2.99,7,2005-07-08,2005-07-16,2005-07-15,1,1,3.99,3.99,0.00,2007-04-08
6290,4.99,4,2005-07-11,2005-07-19,2005-07-15,4,1,8.99,8.99,0.00,2007-04-11
4849,4.99,4,2005-07-08,2005-07-14,2005-07-12,2,1,6.99,6.99,0.00,2007-04-08
12603,2.99,6,2005-08-18,2005-08-25,2005-08-24,1,1,3.99,3.99,0.00,2007-03-18
9154,2.99,5,2005-07-30,2005-08-05,2005-08-04,1,1,3.99,3.99,0.00,2007-04-30
1905,0.99,3,2005-06-17,2005-06-24,2005-06-20,4,1,4.99,4.99,0.00,2007-02-17
7858,2.99,7,2005-07-28,2005-08-05,2005-08-04,1,1,3.99,3.99,0.00,2007-04-28
1698,2.99,5,2005-06-16,2005-06-21,2005-06-21,0,1,2.99,2.99,0.00,2007-02-16
14306,0.99,4,2005-08-21,2005-08-30,2005-08-25,5,1,5.99,5.99,0.00,2007-03-21
6184,4.99,6,2005-07-11,2005-07-19,2005-07-17,2,1,6.99,6.99,0.00,2007-04-11
13399,2.99,4,2005-08-19,2005-08-25,2005-08-23,2,1,4.99,4.99,0.00,2007-03-19
1728,0.99,4,2005-06-16,2005-06-23,2005-06-20,3,1,3.99,3.99,0.00,2007-02-16
13063,0.99,4,2005-08-19,2005-08-24,2005-08-23,1,1,1.99,1.99,0.00,2007-03-19
3743,4.99,4,2005-07-06,2005-07-13,2005-07-10,3,1,7.99,7.99,0.00,2007-04-06
11481,0.99,4,2005-08-02,2005-08-09,2005-08-06,3,1,3.99,3.99,0.00,2007-03-02
15157,2.99,3,2005-08-22,2005-08-29,2005-08-25,4,1,6.99,6.99,0.00,2007-03-22
5423,0.99,6,2005-07-09,2005-07-17,2005-07-15,2,1,2.99,2.99,0.00,2007-04-09
13708,2.99,3,2005-08-20,2005-08-26,2005-08-23,3,1,5.99,5.99,0.00,2007-03-20
14058,0.99,5,2005-08-20,2005-08-30,2005-08-25,5,1,5.99,5.99,0.00,2007-03-20
13343,2.99,7,2005-08-19,2005-08-27,2005-08-26,1,1,3.99,3.99,0.00,2007-03-19
10799,2.99,3,2005-08-01,2005-08-06,2005-08-04,2,1,4.99,4.99,0.00,2007-03-01
15298,0.99,4,2005-08-22,2005-08-28,2005-08-26,2,1,2.99,2.99,0.00,2007-03-22
2065,2.99,3,2005-06-17,2005-06-22,2005-06-20,2,1,4.99,4.99,0.00,2007-02-17
8135,0.99,3,2005-07-28,2005-08-03,2005-07-31,3,1,3.99,3.99,0.00,2007-04-28
12779,2.99,7,2005-08-18,2005-08-26,2005-08-25,1,1,3.99,3.99,0.00,2007-03-18
9590,2.99,7,2005-07-31,2005-08-08,2005-08-07,1,1,3.99,3.99,0.00,2007-04-30
10800,4.99,4,2005-08-01,2005-08-05,2005-08-05,0,1,4.99,4.99,0.00,2007-03-01
9913,0.99,3,2005-07-31,2005-08-06,2005-08-03,3,1,3.99,3.99,0.00,2007-04-30
8721,4.99,4,2005-07-29,2005-08-02,2005-08-02,0,1,4.99,4.99,0.00,2007-04-29
10922,2.99,3,2005-08-02,2005-08-06,2005-08-05,1,1,3.99,3.99,0.00,2007-03-02
2628,0.99,7,2005-06-19,2005-06-28,2005-06-26,2,1,2.99,2.99,0.00,2007-02-19
10339,4.99,7,2005-08-01,2005-08-10,2005-08-08,2,1,6.99,6.99,0.00,2007-03-01
13160,0.99,3,2005-08-19,2005-08-22,2005-08-22,0,1,0.99,0.99,0.00,2007-03-19
12807,0.99,5,2005-08-19,2005-08-28,2005-08-24,4,1,4.99,4.99,0.00,2007-03-18
3501,2.99,3,2005-07-06,2005-07-10,2005-07-09,1,1,3.99,3.99,0.00,2007-04-05
5718,0.99,7,2005-07-10,2005-07-19,2005-07-17,2,1,2.99,2.99,0.00,2007-04-10
4079,2.99,5,2005-07-07,2005-07-16,2005-07-12,4,1,6.99,6.99,0.00,2007-04-07
6706,2.99,6,2005-07-12,2005-07-19,2005-07-18,1,1,3.99,3.99,0.00,2007-04-12
8272,4.99,4,2005-07-29,2005-08-03,2005-08-02,1,1,5.99,5.99,0.00,2007-04-28
1850,2.99,6,2005-06-17,2005-06-25,2005-06-23,2,1,4.99,4.99,0.00,2007-02-16
13570,2.99,4,2005-08-20,2005-08-24,2005-08-24,0,1,2.99,2.99,0.00,2007-03-20
5298,4.99,3,2005-07-09,2005-07-18,2005-07-12,6,1,10.99,10.99,0.00,2007-04-09
2470,4.99,4,2005-06-18,2005-06-25,2005-06-22,3,1,7.99,7.99,0.00,2007-02-18
3050,0.99,6,2005-06-20,2005-06-29,2005-06-26,3,1,3.99,3.99,0.00,2007-02-20
6978,0.99,3,2005-07-27,2005-07-31,2005-07-30,1,1,1.99,1.99,0.00,2007-04-26
2998,0.99,3,2005-06-20,2005-06-24,2005-06-23,1,1,1.99,1.99,0.00,2007-02-20
12570,4.99,3,2005-08-18,2005-08-22,2005-08-21,1,1,5.99,5.99,0.00,2007-03-18
7986,4.99,5,2005-07-28,2005-08-05,2005-08-02,3,1,7.99,7.99,0.00,2007-04-28
3461,0.99,3,2005-06-21,2005-06-26,2005-06-24,2,1,2.99,2.99,0.00,2007-02-21
12103,0.99,6,2005-08-17,2005-08-24,2005-08-23,1,1,1.99,1.99,0.00,2007-03-17
5211,0.99,7,2005-07-09,2005-07-16,2005-07-16,0,1,0.99,0.99,0.00,2007-04-09
15736,2.99,4,2005-08-23,2005-08-30,2005-08-27,3,1,5.99,5.99,0.00,2007-03-23
9415,0.99,4,2005-07-30,2005-08-05,2005-08-03,2,1,2.99,2.99,0.00,2007-04-30
10461,4.99,5,2005-08-01,2005-08-09,2005-08-06,3,1,7.99,7.99,0.00,2007-03-01
9961,4.99,5,2005-07-31,2005-08-07,2005-08-05,2,1,6.99,6.99,0.00,2007-04-30
14702,4.99,3,2005-08-21,2005-08-30,2005-08-24,6,1,10.99,10.99,0.00,2007-03-21
15328,0.99,5,2005-08-22,2005-08-29,2005-08-27,2,1,2.99,2.99,0.00,2007-03-22
3248,4.99,4,2005-06-21,2005-06-28,2005-06-25,3,1,7.99,7.99,0.00,2007-02-21
7014,4.99,3,2005-07-27,2005-08-03,2005-07-30,4,1,8.99,8.99,0.00,2007-04-27
2877,0.99,3,2005-06-20,2005-06-24,2005-06-23,1,1,1.99,1.99,0.00,2007-02-19
9420,4.99,5,2005-07-30,2005-08-05,2005-08-04,1,1,5.99,5.99,0.00,2007-04-30
6279,4.99,4,2005-07-11,2005-07-17,2005-07-15,2,1,6.99,6.99,0.00,2007-04-11
6126,4.99,5,2005-07-11,2005-07-16,2005-07-16,0,1,4.99,4.99,0.00,2007-04-11
15916,4.99,3,2005-08-23,2005-08-31,2005-08-26,5,1,9.99,9.99,0.00,2007-03-23
9657,4.99,4,2005-07-31,2005-08-06,2005-08-04,2,1,6.99,6.99,0.00,2007-04-30
6574,2.99,3,2005-07-12,2005-07-18,2005-07-15,3,1,5.99,5.99,0.00,2007-04-12
1991,0.99,5,2005-06-17,2005-06-25,2005-06-22,3,1,3.99,3.99,0.00,2007-02-17
1889,4.99,3,2005-06-17,2005-06-26,2005-06-20,6,1,10.99,10.99,0.00,2007-02-17
10639,4.99,4,2005-08-01,2005-08-10,2005-08-05,5,1,9.99,9.99,0.00,2007-03-01
2190,4.99,7,2005-06-18,2005-06-26,2005-06-25,1,1,5.99,5.99,0.00,2007-02-17
15037,2.99,6,2005-08-22,2005-08-31,2005-08-28,3,1,5.99,5.99,0.00,2007-03-22
6366,2.99,4,2005-07-11,2005-07-17,2005-07-15,2,1,4.99,4.99,0.00,2007-04-11
7657,0.99,5,2005-07-28,2005-08-04,2005-08-02,2,1,2.99,2.99,0.00,2007-04-28
6147,4.99,5,2005-07-11,2005-07-17,2005-07-16,1,1,5.99,5.99,0.00,2007-04-11
11798,4.99,3,2005-08-17,2005-08-25,2005-08-20,5,1,9.99,9.99,0.00,2007-03-17
6488,4.99,3,2005-07-12,2005-07-20,2005-07-15,5,1,9.99,9.99,0.00,2007-04-12
9059,0.99,6,2005-07-30,2005-08-08,2005-08-05,3,1,3.99,3.99,0.00,2007-04-30
4268,4.99,5,2005-07-07,2005-07-16,2005-07-12,4,1,8.99,8.99,0.00,2007-04-07
6886,4.99,4,2005-07-12,2005-07-18,2005-07-16,2,1,6.99,6.99,0.00,2007-04-12
14504,0.99,3,2005-08-21,2005-08-27,2005-08-24,3,1,3.99,3.99,0.00,2007-03-21
4060,2.99,6,2005-07-07,2005-07-13,2005-07-13,0,1,2.99,2.99,0.00,2007-04-07
6693,2.99,3,2005-07-12,2005-07-20,2005-07-15,5,1,7.99,7.99,0.00,2007-04-12
13167,2.99,4,2005-08-19,2005-08-23,2005-08-23,0,1,2.99,2.99,0.00,2007-03-19
7060,4.99,4,2005-07-27,2005-08-03,2005-07-31,3,1,7.99,7.99,0.00,2007-04-27
9493,2.99,7,2005-07-30,2005-08-08,2005-08-06,2,1,4.99,4.99,0.00,2007-04-30
6609,0.99,4,2005-07-12,2005-07-19,2005-07-16,3,1,3.99,3.99,0.00,2007-04-12
2238,2.99,5,2005-06-18,2005-06-27,2005-06-23,4,1,6.99,6.99,0.00,2007-02-18
1480,2.99,6,2005-06-15,2005-06-23,2005-06-21,2,1,4.99,4.99,0.00,2007-02-15
8694,4.99,4,2005-07-29,2005-08-06,2005-08-02,4,1,8.99,8.99,0.00,2007-04-29
8887,2.99,3,2005-07-30,2005-08-04,2005-08-02,2,1,4.99,4.99,0.00,2007-04-29
10845,0.99,5,2005-08-01,2005-08-08,2005-08-06,2,1,2.99,2.99,0.00,2007-03-01
6847,4.99,5,2005-07-12,2005-07-21,2005-07-17,4,1,8.99,8.99,0.00,2007-04-12
9707,4.99,5,2005-07-31,2005-08-08,2005-08-05,3,1,7.99,7.99,0.00,2007-04-30
13972,0.99,6,2005-08-20,2005-08-28,2005-08-26,2,1,2.99,2.99,0.00,2007-03-20
12996,4.99,4,2005-08-19,2005-08-25,2005-08-23,2,1,6.99,6.99,0.00,2007-03-19
15866,4.99,5,2005-08-23,2005-08-31,2005-08-28,3,1,7.99,7.99,0.00,2007-03-23
9358,0.99,6,2005-07-30,2005-08-07,2005-08-05,2,1,2.99,2.99,0.00,2007-04-30
1520,4.99,6,2005-06-15,2005-06-24,2005-06-21,3,1,7.99,7.99,0.00,2007-02-15
8681,2.99,3,2005-07-29,2005-08-01,2005-08-01,0,1,2.99,2.99,0.00,2007-04-29
12257,4.99,3,2005-08-18,2005-08-25,2005-08-21,4,1,8.99,8.99,0.00,2007-03-18
10644,0.99,3,2005-08-01,2005-08-08,2005-08-04,4,1,4.99,4.99,0.00,2007-03-01
14908,4.99,3,2005-08-22,2005-08-25,2005-08-25,0,1,4.99,4.99,0.00,2007-03-22
1233,2.99,3,2005-06-15,2005-06-22,2005-06-18,4,1,6.99,6.99,0.00,2007-02-15
14929,0.99,3,2005-08-22,2005-08-28,2005-08-25,3,1,3.99,3.99,0.00,2007-03-22
4745,2.99,4,2005-07-08,2005-07-12,2005-07-12,0,1,2.99,2.99,0.00,2007-04-08
4759,4.99,6,2005-07-08,2005-07-17,2005-07-14,3,1,7.99,7.99,0.00,2007-04-08
2615,0.99,4,2005-06-19,2005-06-27,2005-06-23,4,1,4.99,4.99,0.00,2007-02-19
11897,0.99,4,2005-08-17,2005-08-23,2005-08-21,2,1,2.99,2.99,0.00,2007-03-17
14027,0.99,6,2005-08-20,2005-08-28,2005-08-26,2,1,2.99,2.99,0.00,2007-03-20
8917,0.99,4,2005-07-30,2005-08-05,2005-08-03,2,1,2.99,2.99,0.00,2007-04-30
10435,4.99,7,2005-08-01,2005-08-08,2005-08-08,0,1,4.99,4.99,0.00,2007-03-01
